Name	GWP_constr	GWP_op
GRID	0.000000	0.000000
HVAC_LINE	0.000000	0.000000
PT_COLLECTOR	0.000000	0.000000
ST_COLLECTOR	0.000000	0.000000
H2_ELECTROLYSIS	0.000000	0.000000
SMR	0.000000	0.000000
H2_BIOMASS	0.000000	0.000000
GASIFICATION_SNG	0.000000	0.000000
SYN_METHANATION	0.000000	0.000000
BIOMETHANATION	0.000000	0.000000
BIO_HYDROLYSIS	0.000000	0.000000
PYROLYSIS_TO_LFO	0.000000	0.000000
PYROLYSIS_TO_FUELS	0.000000	0.000000
ATM_CCS	0.000000	0.000000
INDUSTRY_CCS	0.000000	0.000000
AMMONIA_TO_H2	0.000000	0.000000
ELECTRICITY	0.000000	0.000436
GASOLINE	0.000000	0.002019
DIESEL	0.000000	20601.301961
BIOETHANOL	0.000000	0.000000
BIODIESEL	0.000000	0.000000
LFO	0.000000	33354.029588
GAS	0.000000	0.000000
IMPORTED_GAS	0.000000	112538.242336
WOOD	0.000000	786.897384
WET_BIOMASS	0.000000	2950.002388
IMPORTED_COAL	0.000000	3221.615549
LOCAL_COAL	0.000000	0.009732
URANIUM	0.000000	406.992496
WASTE	0.000000	0.004359
H2	0.000000	0.000003
H2_RE	0.000000	0.000000
AMMONIA	0.000000	0.000545
METHANOL	0.000000	0.000705
AMMONIA_RE	0.000000	0.000000
METHANOL_RE	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000
RES_WIND	0.000000	0.000000
RES_SOLAR	0.000000	0.000000
RES_HYDRO	0.000000	0.000000
RES_GEO	0.000000	0.000000
CO2_ATM	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000
PT_HEAT	0.000000	0.000000
ST_HEAT	0.000000	0.000000
