Category;Subcategory;Technologies name;Technologies param;c_inv;c_maint;gwp_constr;lifetime;c_p;fmin_perc;fmax_perc;f_min;f_max;Comment
Heat;Heat low temperature centralised;Cogeneration gas (DHN);DHN_COGEN_GAS;1922.9224;56.2222;490.88;25;0.8449;0;1;1.68;1.68;
Heat;Heat low temperature centralised;Cogeneration wood (DHN);DHN_COGEN_WOOD;1656.6714;60.6549;165.33;25;0.8449;0;1;0;1000000000000000;
Heat;Heat low temperature centralised;Cogeneration waste (DHN);DHN_COGEN_WASTE;4495.5335;165.7288;647.82;25;0.8449;0;1;0.01635;1000000000000000;
Heat;Heat low temperature centralised;Cogeneration wet biomass (DHN);DHN_COGEN_WET_BIOMASS;2106.7883;171.4601;1024;25;0.7455;0;1;0;1000000000000000;
Heat;Heat low temperature centralised;Cogeneration hydrolysis (DHN);DHN_COGEN_BIO_HYDROLYSIS;6954.3194;339.8131;647.8;15;0.8449;0;1;0;1000000000000000;
Heat;Heat low temperature centralised;Boiler gas (DHN);DHN_BOILER_GAS;99.8141;1.9998;12.32;17;0.9443;0;1;0;0;
Heat;Heat low temperature centralised;Boiler wood (DHN);DHN_BOILER_WOOD;195.2216;3.9043;28.87;17;0.8946;0;1;0;1000000000000000;
Heat;Heat low temperature centralised;Boiler oil (DHN);DHN_BOILER_OIL;92.800551;1.9998;12.32;17;0.9443;0;1;0;0;
Heat;Heat low temperature centralised;Geothermal (DHN);DHN_DEEP_GEO;2276.6997;85.3022;808.76;30;0.8449;0;1;3.05;3.05;
Heat;Heat low temperature centralised;Solar thermal (DHN);DHN_SOLAR;538.646;0.6354;221.22;30;1;0;1;0;0.2;
Heat;Heat low temperature decentralised;Electrical heat pump (decentralised);DEC_HP_ELEC;796.170366;33.2594;164.89;18;1;0;1;3;5;
Heat;Heat low temperature decentralised;Thermal heat pump gas (decentralised);DEC_THHP_GAS;510.804795;14.9579;381.93;20;1;0;1;0;0;
Heat;Heat low temperature decentralised;Cogeneration gas (decentralised);DEC_COGEN_GAS;2158.2843;138.732;1024.32;20;1;0;1;0;0;
Heat;Heat low temperature decentralised;Cogeneration oil (decentralised);DEC_COGEN_OIL;2001.2116;122.7827;1024.32;20;1;0;1;0;0;
Heat;Heat low temperature decentralised;Advanced cogeneration (Fuel cell) gas (decentralised);DEC_ADVCOGEN_GAS;12973.3353;241.7748;2193.45;20;1;0;1;0;0;
Heat;Heat low temperature decentralised;Advanced cogeneration (Fuel cell) gas (decentralised);DEC_ADVCOGEN_H2;12973.3353;241.7748;2193.45;20;1;0;1;0;0;
Heat;Heat low temperature decentralised;Bioler gas (decentralised);DEC_BOILER_GAS;268.181328;8.0625;21.09;17;1;0;1;22.462;28.27;
Heat;Heat low temperature decentralised;Boiler wood (decentralised);DEC_BOILER_WOOD;782.284821;27.4253;21.09;17;1;0;1;0;1000000000000000;
Heat;Heat low temperature decentralised;Coal stove;COAL_STOVE;782.284821;27.4253;21.09;17;1;0;1;6.58;15;
Heat;Heat low temperature decentralised;Boiler oil (decentralised);DEC_BOILER_OIL;240.861342;14.4745;21.09;17;1;0;1;21.93;1000000000000000;
Heat;Heat low temperature decentralised;Solar thermal (decentralised);DEC_SOLAR;1067.932332;11.8716;221.22;20;1;0;1;5.27;5.27;
Heat;Heat low temperature decentralised;Direct electrical heaters (decentralised);DEC_DIRECT_ELEC;61.477017;0.2692;1.47;15;1;0;1;3;14.7;
Cold;Space cooling;Electrical refrigeration cycle;DEC_ELEC_COLD;745.562136;31.214;164.89;18;1;0;1;0;1000000000000000;
Cold;Space cooling;Thermal refrigeration cycle gas;DEC_THHP_GAS_COLD;478.353501;13.95603;381.93;20;1;0;1;0;0;
Cold;Process cooling;Industrial electric cooling;IND_ELEC_COLD;937.408209;7.61238;174.79;20;0.95;0;1;0;1000000000000000;
Mobility;Passenger public;Tram or metro;TRAMWAY_TROLLEY;881.0625;17.62125;0;30;0.342465753;0;0;0;1000000000000000;
Mobility;Passenger public;Bus diesel;BUS_COACH_DIESEL;816.2809;43.13682;0;15;0.296803653;0;1;0;1000000000000000;
Mobility;Passenger public;Bus gasoline;BUS_COACH_GASOLINE;816.2809;43.1566;0;15;0.296803653;0;1;0;0;
Mobility;Passenger public;Bus diesel hybrid;BUS_COACH_HYDIESEL;1159.562832;47.0799;0;15;0.296803653;0;0;0;1000000000000000;
Mobility;Passenger public;Bus gas;BUS_COACH_CNG_STOICH;824.730888;43.1566;0;15;0.296803653;0;0;0;1000000000000000;
Mobility;Passenger public;Bus fuel cell (H2);BUS_COACH_FC_HYBRIDH2;1570.462188;44.1374;0;15;0.296803653;0;0;0;1000000000000000;
Mobility;Passenger public;Train (passenger);TRAIN_PUB;2127.0986;76.621070744598;0;40;0.275072894;0.11;0.11;0;1000000000000000;
Mobility;Passenger private;Motorcycle;MOTORCYCLE;28.64806437;1.7331;0;10;0.051369863;0;1;0;0;
Mobility;Passenger private;Car gasoline;CAR_GASOLINE;560.313459;33.8975;0;10;0.051369863;0.12;0.12;0;1000000000000000;
Mobility;Passenger private;Car diesel;CAR_DIESEL;579.203439;33.8975;0;10;0.051369863;0;1;0;1000000000000000;
Mobility;Passenger private;Car gas;CAR_NG;579.471282;33.8975;0;10;0.051369863;0.38;0.38;0;1000000000000000;
Mobility;Passenger private;Car methanol;CAR_METHANOL;560.313459;33.8975;0;10;0.051369863;0;0;0;1000000000000000;
Mobility;Passenger private;Car hybrid (gasoline);CAR_HEV;597.515442;47.9298;0;10;0.051369863;0;0;0;1000000000000000;
Mobility;Passenger private;Car plug-in hybrid;CAR_PHEV;667.436562;47.9298;0;10;0.051369863;0;0;0;1000000000000000;
Mobility;Passenger private;Electrical motorcycle;MOTORCYCLE_ELECTRIC;69.399531;1.1332;0;10;0.051369863;0;1;0;0;
Mobility;Passenger private;Car electric;CAR_BEV;865.076502;14.124;0;10;0.051369863;0;0;0;1000000000000000;
Mobility;Passenger private;Car fuel cell (H2);CAR_FUEL_CELL;1497.24237;14.124;0;10;0.051369863;0;0;0;1000000000000000;
Mobility;Freight;Train (freight);TRAIN_FREIGHT;147.200874;2.9495;0;40;0.342465753;0;1;0;1000000000000000;
Mobility;Freight;Boat diesel;BOAT_FREIGHT_DIESEL;101.836728;5.3946;0;40;0.114155251;0;0;0;1000000000000000;
Mobility;Freight;Boat gas;BOAT_FREIGHT_NG;103.091361;5.3946;0;40;0.114155251;0;0;0;1000000000000000;
Mobility;Freight;Boat methanol;BOAT_FREIGHT_METHANOL ;101.836728;5.3946;0;40;0.114155251;0;0;0;1000000000000000;
Mobility;Freight;Trucks diesel;TRUCK_DIESEL;494.762409;26.2078;0;15;0.092592593;0;1;0;1000000000000000;
Mobility;Freight;Truck gasoline;TRUCK_GASOLINE;494.8047;26.2078;0;15;0.092592593;0;1;0;0;
Mobility;Freight;Truck methanol;TRUCK_METHANOL ;494.762409;26.2078;0;15;0.092592593;0;0;0;1000000000000000;
Mobility;Freight;Truck fuel cell (hydrogen);TRUCK_FUEL_CELL;606.410649;17.0429;0;15;0.092592593;0;0;0;1000000000000000;
Mobility;Freight;Truck electric;TRUCK_ELEC;1238.252286;32.6735;0;15;0.092592593;0;0;0;1000000000000000;
Mobility;Freight;Truck gas;TRUCK_NG;500.838216;26.2078;0;15;0.092592593;0;0;0;1000000000000000;
Infrastructure;Infrastructure;Efficiency mesures in energy system;EFFICIENCY;0;0;0;1;1;0;1;0;1000000000000000;
Infrastructure;Infrastructure;cost for transportation and distribution of hydrogen;H2_INFRASTRUCTURE;2225;0;0;60;1;0;1;0;1000000000000000;
Infrastructure;Infrastructure;Charging stations for electrical vehicles;CHARGING_STATION;173.0153004;0;0;10;1;0;1;0;1000000000000000;
Infrastructure;Infrastructure;Distric heating network;DHN;1164.243036;0;0;60;1;0;1;0;1000000000000000;
Infrastructure;Infrastructure;Electrical grid cost;GRID ;105613.398882;0;0;80;1;0;1;0;1000000000000000;
Infrastructure;Infrastructure;Cost for increasing the import capacity of the electrical grid;HVAC_LINE;2404.9482;48.098964;0;40;1;0;1;0;0;
Electricity;Electricity;Parabolic trough collectors;PT_COLLECTOR;1472.530329;88.317705;0;25;1;0;1;0;0;
Electricity;Electricity;Solar tower collectors;ST_COLLECTOR;70.485;7.0485;0;25;1;0;1;0;0;
Synthetic fuels;Synthetic fuels;Electrolysers;H2_ELECTROLYSIS;3933.2581;108.1646;0;15;0.8946;0;1;0;0;
Synthetic fuels;Synthetic fuels;Steam methane reforming;SMR ;1095.074;101.0539;0;25;0.85484;0;1;0;0;
Synthetic fuels;Synthetic fuels;Biomass to hydrogen;H2_BIOMASS;6777.0071;477.4333;0;25;0.85484;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Wood gasification;GASIFICATION_SNG;5660.8036;399.0583;0;25;0.8449;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Hydrogen methanation;SYN_METHANATION;493.7741;126.1605;0;40;1;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Biomass methanation;BIOMETHANATION;1585.0205;21.9564;0;20;0.8449;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Biomass hydrolysis;BIO_HYDROLYSIS;2558.9249;174.4689;0;15;0.8449;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Wood pyrolysis to LFO;PYROLYSIS_TO_LFO ;3607.2768;163.9571;0;25;0.8449;0;1;0;0;OIL
Synthetic fuels;Synthetic fuels;Wood pyrolysis to gasoline and diesel;PYROLYSIS_TO_FUELS;3663.0524;101.9751;0;25;0.8449;0;1;0;0;
Synthetic fuels;Synthetic fuels;Carbon capture atmospheric;ATM_CCS;7546.0574;187.3178;0;40;1;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Carbon capture from industry;INDUSTRY_CCS;3773.0358;93.6589;0;40;1;0;1;0;0;
Synthetic fuels;Synthetic fuels;Hydrogen methanolation;SYN_METHANOLATION;3739.8586;106.1292;0;20;0.9443;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Methane to methanol;METHANE_TO_METHANOL;2134.3583;93.3272;0;25;0.8449;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Biomass methanolation;BIOMASS_TO_METHANOL ;6762.5583;103.3169;0;20;0.994;0;1;0;1000000000000000;METHANOL
Synthetic fuels;Synthetic fuels;Haber bosch (H2 to amonia);HABER_BOSCH ;1361.5086;26.6194;0;20;0.994;0;1;0;0;AMMONIA
Synthetic fuels;Synthetic fuels;Amonia to H2;AMMONIA_TO_H2 ;1095.074;101.0539;0;25;0.85484;0;1;0;0;AMMONIA
Synthetic fuels;Synthetic fuels;Oil to HVC;OIL_TO_HVC ;634.9432;3.3757;0;15;0.994;0;1;0;1000000000000000;HVC
Synthetic fuels;Synthetic fuels;Gas to HVC;GAS_TO_HVC ;1279.655175;32.0526;0;25;0.994;0;1;0;0;HVC
Synthetic fuels;Synthetic fuels;Biomass to HVC;BIOMASS_TO_HVC ;4668.50349;139.5449;0;20;0.994;0;1;0;0;HVC
Synthetic fuels;Synthetic fuels;Methanol to HVC;METHANOL_TO_HVC ;1118.582853;100.8645;0;20;0.994;0;1;0;0;HVC
Storage;Electricity storage;Batteries;BATT_LI;706.68261;1.0946;61.3;15;1;0;1;0;1000000000000000;
Storage;Electricity storage;Compressed air energy storage;CAES;54.8908986;4.48270503;0;50;1;0;1;0;0;
Storage;Electricity storage;Batteries of electric cars;BEV_BATT;0;0;0;1;1;0;1;0;1000000000000000;
Storage;Electricity storage;Batteries of plug-in hybrid cars;PHEV_BATT;0;0;0;1;1;0;1;0;1000000000000000;
Storage;Electricity storage;Hydro dam storage;DAM_STORAGE;0;0;0;40;1;0;1;6750;7054.65;
Storage;Electricity storage;Pumped hydro storage;PHS;129.662;0;8.33;50;1;0;1;0;0;
Storage;Thermal storage;Decentralised direct elec;TS_DEC_DIRECT_ELEC ;26.742009;0.1876;0;20;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised electrical heat pumps;TS_DEC_HP_ELEC ;26.742009;0.1876;0;20;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised thermal heat pumps gas;TS_DEC_THHP_GAS ;26.742009;0.1876;0;20;1;0;1;0;0;
Storage;Thermal storage;Decentralised cogeneration gas;TS_DEC_COGEN_GAS ;26.742009;0.1876;0;20;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised cogenration oil;TS_DEC_COGEN_OIL ;26.742009;0.1876;0;20;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised fuel cell cogeneration gas;TS_DEC_ADVCOGEN_GAS ;26.742009;0.1876;0;20;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised fuel cell cogenration H2;TS_DEC_ADVCOGEN_H2 ;26.742009;0.1876;0;20;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised boiler gas;TS_DEC_BOILER_GAS ;26.742009;0.1876;0;20;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised boiler wood;TS_DEC_BOILER_WOOD ;26.742009;0.1876;0;20;1;0;1;0;1000000000000000;
Storage;Thermal storage;Coal stove;TS_COAL_STOVE;26.742009;0.1876;0;20;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised boiler oil;TS_DEC_BOILER_OIL ;26.742009;0.1876;0;20;1;0;1;0;1000000000000000;
Storage;Thermal storage;Centralised daily;TS_DHN_DAILY;4.2291;0.01212342;0;40;1;0;1;0;1000000000000000;
Storage;Thermal storage;Centralised seasonal;TS_DHN_SEASONAL;0.831723;0.0042291;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Thermal storage industries;TS_HIGH_TEMP;39.513891;0.4237;0;25;1;0;1;0;1000000000000000;
Storage;Other storage;Gas storage;GAS_STORAGE ;0.070485;0.0018455284908;0;50;1;0;1;0;1000000000000000;
Storage;Other storage;Hydrogen storage;H2_STORAGE ;8.726043;0.5508;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;Diesel storage;DIESEL_STORAGE ;0.014097;0.0005596509;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;Gasoline storage;GASOLINE_STORAGE ;0.014097;0.0005596509;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;LFO storage;LFO_STORAGE ;0.014097;0.0005596509;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;Ammonia storage;AMMONIA_STORAGE ;0.014097;0.0005596509;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;Methanol storage;METHANOL_STORAGE ;0.014097;0.0005596509;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;Parabolic trough storage;PT_STORAGE;52.09800096;0.52088415;0;25;1;0;1;0;1000000000000000;
Storage;Other storage;Solar tower storage;ST_STORAGE;26.9238603;0.26911173;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Space cooling storage;TS_COLD;35.2425;0.42291;0;20;1;0;1;0;0;
Storage;Other storage;CO2 storage;CO2_STORAGE;69.78015;0.6978015;0;30;1;0;1;0;1000000000000000;
