TECHNOLOGIES	 c_inv	 c_maint	 lifetime	  f_min	 f	 f_max	 fmin_perc	f_perc	 fmax_perc	 c_p	 c_p_max	 tau	 gwp_constr
IND_COGEN_GAS	611.239996	37.044667	25.000000	0.000000	0.400000	0.400000	0.000000	0.110233	1.000000	0.845000	0.845000	0.081224	589.999996
IND_COGEN_WOOD	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.845000	0.081224	0.000000
IND_COGEN_WASTE	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.845000	0.081224	0.000000
IND_BOILER_GAS	18.669672	0.311703	17.000000	0.000000	0.264181	Infinity	0.000000	0.043284	1.000000	0.502382	0.944000	0.098209	4.226896
IND_BOILER_WOOD	0.000000	0.000000	17.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.895000	0.098209	0.000000
IND_BOILER_OIL	0.000000	0.000000	17.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.944000	0.098209	0.000000
IND_BOILER_COAL	400.837939	6.680400	17.000000	0.000000	2.900000	2.900000	0.000000	0.846482	1.000000	0.895000	0.895000	0.098209	217.499967
IND_BOILER_WASTE	0.000000	0.000000	17.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.895000	0.098209	0.000000
IND_DIRECT_ELEC	0.000585	0.000002	15.000000	0.000000	0.000002	Infinity	0.000000	0.000000	1.000000	0.001060	0.944000	0.105671	0.000003
DHN_HP_ELEC	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.944000	0.081224	0.000000
DHN_COGEN_GAS	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.845000	0.081224	0.000000
DHN_COGEN_WOOD	1313.704000	45.349565	25.000000	1.120000	1.120000	1.120000	0.000000	1.000000	1.000000	0.182532	0.845000	0.081224	281.120000
DHN_COGEN_WASTE	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.845000	0.081224	0.000000
DHN_COGEN_WET_BIOMASS	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.746000	0.081224	0.000000
DHN_COGEN_BIO_HYDROLYSIS	0.000000	0.000000	15.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.845000	0.105671	0.000000
DHN_BOILER_GAS	0.000000	0.000000	17.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.944000	0.098209	0.000000
DHN_BOILER_WOOD	0.000000	0.000000	17.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.895000	0.098209	0.000000
DHN_BOILER_OIL	0.000000	0.000000	17.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.944000	0.098209	0.000000
DHN_DEEP_GEO	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.845000	0.075785	0.000000
DHN_SOLAR	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.075785	0.000000
DEC_HP_ELEC	0.000000	0.000000	18.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.095150	0.000000
DEC_THHP_GAS	0.000939	0.000025	20.000000	0.000000	0.000003	Infinity	0.000000	0.000000	1.000000	0.000022	1.000000	0.090037	0.001403
DEC_COGEN_GAS	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.090037	0.000000
DEC_COGEN_OIL	442.069680	25.572956	20.000000	0.312000	0.312000	0.312000	0.000000	0.000000	1.000000	0.000000	1.000000	0.090037	463.632000
DEC_ADVCOGEN_GAS	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.090037	0.000000
DEC_ADVCOGEN_H2	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.090037	0.000000
DEC_BOILER_GAS	2119.067402	53.466797	17.000000	0.000000	11.138916	Infinity	0.500000	0.500000	1.000000	0.267506	1.000000	0.098209	345.306400
DEC_BOILER_WOOD	4682.987441	136.709849	17.000000	0.000000	8.438880	Infinity	0.500000	0.500000	1.000000	0.353095	1.000000	0.098209	253.166387
COAL_STOVE	0.000000	0.000000	17.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.098209	0.000000
DEC_BOILER_OIL	0.000000	0.000000	17.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.098209	0.000000
DEC_SOLAR	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.090037	0.000000
DEC_DIRECT_ELEC	0.000881	0.000004	15.000000	0.000000	0.000020	Infinity	0.000000	0.000000	1.000000	0.000016	1.000000	0.105671	0.000040
DEC_THHP_GAS_COLD	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	1.000000	0.090037	0.000000
DEC_ELEC_COLD	550.079083	22.985834	18.000000	0.000000	1.040083	Infinity	0.000000	1.000000	1.000000	0.558000	1.000000	0.095150	171.499282
IND_ELEC_COLD	22.197629	0.180260	20.000000	0.000000	0.033381	Infinity	0.000000	1.000000	1.000000	0.950000	0.950000	0.090037	5.834735
TRAMWAY_TROLLEY	0.000000	0.000000	30.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.342000	0.075785	0.000000
BUS_COACH_DIESEL	40570.183631	2148.056233	15.000000	0.000000	70.197916	Infinity	0.750000	0.750000	1.000000	0.297000	0.297000	0.105671	0.000000
BUS_COACH_GASOLINE	16370.388017	865.774298	15.000000	0.000000	23.399305	Infinity	0.250000	0.250000	1.000000	0.297000	0.297000	0.105671	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000	15.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.297000	0.105671	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000	15.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.297000	0.105671	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000	15.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.297000	0.105671	0.000000
TRAIN_PUB	0.000070	0.000003	40.000000	0.000000	0.000000	Infinity	0.000000	0.000000	1.000000	0.001204	0.275000	0.069840	0.000000
MOTORCYCLE	2468.563905	149.046010	10.000000	0.000000	121.471890	Infinity	0.520000	0.520000	1.000000	0.051000	0.051000	0.138454	0.000000
CAR_GASOLINE	30640.139525	1850.110319	10.000000	0.000000	77.087930	Infinity	0.330000	0.330000	1.000000	0.051000	0.051000	0.138454	0.000000
CAR_DIESEL	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.051000	0.138454	0.000000
CAR_NG	14403.529716	840.959259	10.000000	0.000000	35.039969	Infinity	0.150000	0.150000	1.000000	0.051000	0.051000	0.138454	0.000000
CAR_METHANOL	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.051000	0.138454	0.000000
CAR_HEV	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.051000	0.138454	0.000000
CAR_PHEV	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.051000	0.138454	0.000000
MOTORCYCLE_ELECTRIC	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.051000	0.138454	0.000000
CAR_BEV	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.051000	0.138454	0.000000
CAR_FUEL_CELL	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.051000	0.138454	0.000000
TRAIN_FREIGHT	715.706849	14.313532	40.000000	0.000000	6.854117	Infinity	0.000000	1.000000	1.000000	0.342000	0.342000	0.069840	0.000000
BOAT_FREIGHT_DIESEL	636.610344	33.658608	40.000000	0.000000	8.812436	Infinity	0.000000	1.000000	1.000000	0.114000	0.114000	0.069840	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000	40.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.114000	0.069840	0.000000
BOAT_FREIGHT_METHANOL	0.000000	0.000000	40.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.114000	0.069840	0.000000
TRUCK_DIESEL	14743.934309	779.502215	15.000000	0.000000	42.009101	Infinity	0.500000	0.500000	1.000000	0.093000	0.093000	0.105671	0.000000
TRUCK_GASOLINE	14745.194582	781.369286	15.000000	0.000000	42.009101	Infinity	0.500000	0.500000	1.000000	0.093000	0.093000	0.105671	0.000000
TRUCK_METHANOL	0.000000	0.000000	15.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.093000	0.105671	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000	15.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.093000	0.105671	0.000000
TRUCK_ELEC	0.000000	0.000000	15.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.093000	0.105671	0.000000
TRUCK_NG	0.000000	0.000000	15.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.093000	0.105671	0.000000
HABER_BOSCH	0.000880	0.000015	20.000000	0.000000	0.000001	Infinity	0.000000	1.000000	1.000000	0.001874	0.994000	0.090037	0.000000
OIL_TO_HVC	1157.660535	5.407824	15.000000	0.000000	2.575154	Infinity	0.000000	1.000000	1.000000	0.994000	0.994000	0.105671	0.000000
GAS_TO_HVC	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.994000	0.081224	0.000000
BIOMASS_TO_HVC	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.994000	0.090037	0.000000
METHANOL_TO_HVC	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.994000	0.090037	0.000000
METHANE_TO_METHANOL	0.000654	0.000018	25.000000	0.000000	0.000000	Infinity	0.000000	0.283170	1.000000	0.000035	0.845000	0.081224	0.000000
BIOMASS_TO_METHANOL	0.000660	0.000005	20.000000	0.000000	0.000000	Infinity	0.000000	0.716830	1.000000	0.000087	0.994000	0.090037	0.000000
DAM_STORAGE	0.000000	0.000000	40.000000	18181.000000	18189.934000	18189.938540	0.000000	-1.000000	1.000000	0.000058	1.000000	0.069840	
PHS	0.000000	0.000000	50.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.067014	
BATT_LI	0.002260	0.000003	15.000000	0.000000	0.000005	Infinity	0.000000	-1.000000	1.000000	0.000054	1.000000	0.105671	
BEV_BATT	0.000000	0.000000	1.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	1.064000	
PHEV_BATT	0.000000	0.000000	1.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	1.064000	
TS_DEC_DIRECT_ELEC	0.002028	0.000014	25.000000	0.000000	0.000107	Infinity	0.000000	-1.000000	1.000000	0.000023	1.000000	0.081224	
TS_DEC_HP_ELEC	0.001827	0.000013	25.000000	0.000000	0.000096	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.081224	
TS_DEC_THHP_GAS	0.002030	0.000014	25.000000	0.000000	0.000107	Infinity	0.000000	-1.000000	1.000000	0.000021	1.000000	0.081224	
TS_DEC_COGEN_GAS	0.001827	0.000013	25.000000	0.000000	0.000096	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.081224	
TS_DEC_COGEN_OIL	0.002035	0.000014	25.000000	0.000000	0.000107	Infinity	0.000000	-1.000000	1.000000	0.000020	1.000000	0.081224	
TS_DEC_ADVCOGEN_GAS	0.001828	0.000013	25.000000	0.000000	0.000096	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.081224	
TS_DEC_ADVCOGEN_H2	0.001827	0.000013	25.000000	0.000000	0.000096	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.081224	
TS_DEC_BOILER_GAS	852.901191	5.970879	25.000000	0.000000	44.960527	Infinity	0.000000	-1.000000	1.000000	0.027651	1.000000	0.081224	
TS_DEC_BOILER_WOOD	1191.466285	8.341061	25.000000	0.000000	62.807922	Infinity	0.000000	-1.000000	1.000000	0.028896	1.000000	0.081224	
TS_COAL_STOVE	0.014126	0.000099	25.000000	0.000000	0.000745	Infinity	0.000000	-1.000000	1.000000	0.000004	1.000000	0.081224	
TS_DEC_BOILER_OIL	0.001827	0.000013	25.000000	0.000000	0.000096	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.081224	
TS_DHN_DAILY	0.000000	0.000000	40.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.069840	
TS_DHN_SEASONAL	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.081224	
TS_HIGH_TEMP	0.003576	0.000036	25.000000	0.000000	0.000128	Infinity	0.000000	-1.000000	1.000000	0.017417	1.000000	0.081224	
GAS_STORAGE	39.533260	1.035110	30.000000	0.000000	790.665207	Infinity	0.000000	-1.000000	1.000000	0.000151	1.000000	0.075785	
H2_STORAGE	0.020157	0.000098	20.000000	0.000000	0.003256	Infinity	0.000000	-1.000000	1.000000	0.000018	1.000000	0.090037	
DIESEL_STORAGE	0.011447	0.000454	20.000000	0.000000	1.144652	Infinity	0.000000	-1.000000	1.000000	0.000029	1.000000	0.090037	
GASOLINE_STORAGE	0.011432	0.000454	20.000000	0.000000	1.143216	Infinity	0.000000	-1.000000	1.000000	0.000026	1.000000	0.090037	
LFO_STORAGE	0.011374	0.000452	20.000000	0.000000	1.137356	Infinity	0.000000	-1.000000	1.000000	0.000024	1.000000	0.090037	
AMMONIA_STORAGE	0.011377	0.000452	20.000000	0.000000	1.137723	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.090037	
METHANOL_STORAGE	0.011226	0.000446	20.000000	0.000000	1.122610	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.090037	
CO2_STORAGE	0.024091	0.000241	20.000000	0.000000	0.000487	Infinity	0.000000	-1.000000	1.000000	0.000010	1.000000	0.090037	
PT_STORAGE	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.081224	
ST_STORAGE	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.081224	
TS_COLD	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.090037	
CAES	0.010914	0.000891	50.000000	0.000000	0.000280	Infinity	0.000000	-1.000000	1.000000	0.004482	1.000000	0.067014	
EFFICIENCY	0.000000	0.000000	1.000000	0.000000	0.939850	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	1.064000	
DHN	924.986083	0.000000	60.000000	0.000000	1.120001	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.065586	
GRID	74919.060000	0.000000	80.000000	0.000000	1.000000	Infinity	0.000000	-1.000000	1.000000	0.000000	1.000000	0.064451	
HVAC_LINE	0.000000	0.000000	40.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.069840	
PT_COLLECTOR	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.081224	
ST_COLLECTOR	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	1.000000	0.081224	
H2_ELECTROLYSIS	0.000831	0.000006	15.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000586	0.895000	0.105671	
SMR	0.000743	0.000062	25.000000	0.000000	0.000001	Infinity	0.000000	-1.000000	1.000000	0.004514	0.855000	0.081224	
H2_BIOMASS	0.000847	0.000035	25.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000640	0.855000	0.081224	
GASIFICATION_SNG	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	0.845000	0.081224	
SYN_METHANATION	0.000337	0.000065	40.000000	0.000000	0.000001	Infinity	0.000000	-1.000000	1.000000	0.002678	1.000000	0.069840	
BIOMETHANATION	0.000000	0.000000	20.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	0.845000	0.090037	
BIO_HYDROLYSIS	0.000000	0.000000	15.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	0.845000	0.105671	
PYROLYSIS_TO_LFO	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	0.845000	0.081224	
PYROLYSIS_TO_FUELS	0.000000	0.000000	25.000000	0.000000	0.000000	0.000000	0.000000	-1.000000	1.000000	0.000000	0.845000	0.081224	
ATM_CCS	0.000989	0.000024	40.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000392	1.000000	0.069840	
INDUSTRY_CCS	0.000851	0.000021	40.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.000457	1.000000	0.069840	
SYN_METHANOLATION	0.000989	0.000018	20.000000	0.000000	0.000000	Infinity	0.000000	-1.000000	1.000000	0.001030	0.944000	0.090037	
AMMONIA_TO_H2	0.000635	0.000051	25.000000	0.000000	0.000001	Infinity	0.000000	-1.000000	1.000000	0.002196	0.855000	0.081224	
