Category;Subcategory;Technologies name;Technologies param;c_inv;c_maint;gwp_constr;lifetime;c_p;fmin_perc;fmax_perc;f_min;f_max;Comment
Mobility;Passenger public;Bus gas;BUS_COACH_CNG_STOICH;863.1301;43.080432;0;15;0.296803653;0;0;0;1000000000000000;
Mobility;Passenger public;Bus fuel cell (H2);BUS_COACH_FC_HYBRIDH2;1471.2519;44.053125;0;15;0.296803653;0;0;0;1000000000000000;
Mobility;Passenger public;Train (passenger);TRAIN_PUB;2127.0986;76.617195;0;40;0.275072894;0;0.5;0;1000000000000000;
Mobility;Passenger private;Motorcycle;MOTORCYCLE;30.3457;1.733931;0;10;0.051369863;0;1;0;0;
Mobility;Passenger private;Car gasoline;CAR_GASOLINE;593.6165;33.8328;0;10;0.051369863;0;1;0;1000000000000000;
Mobility;Passenger private;Car diesel;CAR_DIESEL;613.616;33.8328;0;10;0.051369863;0;1;0;1000000000000000;
Mobility;Passenger private;Car gas;CAR_NG;606.4552;33.8328;0;10;0.051369863;0;1;0;1000000000000000;
Mobility;Passenger private;Car methanol;CAR_METHANOL;593.6165;33.8328;0;10;0.051369863;0;1;0;1000000000000000;
Mobility;Passenger private;Car hybrid (gasoline);CAR_HEV;606.4975;47.9298;0;10;0.051369863;0;1;0;1000000000000000;
Mobility;Passenger private;Car plug-in hybrid;CAR_PHEV;644.5758;47.9298;0;10;0.051369863;0;1;0;1000000000000000;
Mobility;Passenger private;Electrical motorcycle;MOTORCYCLE_ELECTRIC;49.1656;1.12776;0;10;0.051369863;0;1;0;0;
Mobility;Passenger private;Car electric;CAR_BEV;612.7403;14.097;0;10;0.051369863;0;1;0;1000000000000000;
Mobility;Passenger private;Car fuel cell (H2);CAR_FUEL_CELL;949.7101;14.097;0;10;0.051369863;0;1;0;1000000000000000;
Mobility;Freight;Train (freight);TRAIN_FREIGHT;147.4825;2.946273;0;40;0.342465753;0;1;0;1000000000000000;
Mobility;Freight;Boat diesel;BOAT_FREIGHT_DIESEL;107.893;5.385054;0;40;0.114155251;0;0;0;1000000000000000;
Mobility;Freight;Boat gas;BOAT_FREIGHT_NG;107.893;5.385054;0;40;0.114155251;0;0;0;1000000000000000;
Mobility;Freight;Boat methanol;BOAT_FREIGHT_METHANOL ;107.893;5.385054;0;40;0.114155251;0;0;0;1000000000000000;
Mobility;Freight;Trucks diesel;TRUCK_DIESEL;524.1548;26.164032;0;15;0.092592593;0;1;0;1000000000000000;
Mobility;Freight;Truck gasoline;TRUCK_GASOLINE;524.1548;26.164032;0;15;0.092592593;0;1;0;0;
Mobility;Freight;Truck methanol;TRUCK_METHANOL ;524.1548;26.164032;0;15;0.092592593;0;1;0;1000000000000000;
Mobility;Freight;Truck fuel cell (hydrogen);TRUCK_FUEL_CELL;568.0944;17.015079;0;15;0.092592593;0;1;0;1000000000000000;
Mobility;Freight;Truck electric;TRUCK_ELEC;1089.1137;32.606361;0;15;0.092592593;0;1;0;1000000000000000;
Mobility;Freight;Truck gas;TRUCK_NG;524.1548;26.164032;0;15;0.092592593;0;1;0;1000000000000000;
Infrastructure;Infrastructure;Efficiency mesures in energy system;EFFICIENCY;0;0;0;1;1;0;1;0;1000000000000000;
Infrastructure;Infrastructure;cost for transportation and distribution of hydrogen;H2_INFRASTRUCTURE;2225;0;0;60;1;0;1;0;1000000000000000;
Infrastructure;Infrastructure;Charging stations for electrical vehicles;CHARGING_STATION;122.54806;0;0;10;1;0;1;0;1000000000000000;
Infrastructure;Infrastructure;Distric heating network;DHN;1166.4707;0;0;60;1;0;1;0;1000000000000000;
Infrastructure;Infrastructure;Electrical grid cost;GRID ;105815.4778;0;0;80;1;0;1;0;1000000000000000;
Infrastructure;Infrastructure;Cost for increasing the import capacity of the electrical grid;HVAC_LINE;2404.9482;48.098964;0;40;1;0;1;0;9;
Electricity;Electricity;Parabolic trough collectors;PT_COLLECTOR;6350.289687;88.317705;0;25;1;0;1;0;1000000000000000;
Electricity;Electricity;Solar tower collectors;ST_COLLECTOR;7777.343094;88.8111;0;25;1;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Electrolysers;H2_ELECTROLYSIS;983.311;26.995755;0;15;0.9;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Steam methane reforming;SMR ;962.1815;88.7915;0;25;0.85484;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Biomass to hydrogen;H2_BIOMASS;3566.854;251.2807;0;25;0.86;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Wood gasification;GASIFICATION_SNG;3566.3032;251.4067;0;25;0.8449;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Hydrogen methanation;SYN_METHANATION;370.3306;94.435803;0;40;1;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Biomass methanation;BIOMETHANATION;1392.6944;19.256502;0;20;0.85;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Biomass hydrolysis;BIO_HYDROLYSIS;2248.4094;153.008838;0;15;0.8449;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Wood pyrolysis to LFO;PYROLYSIS_TO_LFO ;1898.5727;86.13267;0;25;0.8449;0;1;0;1000000000000000;OIL
Synthetic fuels;Synthetic fuels;Wood pyrolysis to gasoline and diesel;PYROLYSIS_TO_FUELS;1927.9223;53.5686;0;25;0.8449;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Carbon capture atmospheric;ATM_CCS;7287.97;180.9111;0;40;1;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Carbon capture from industry;INDUSTRY_CCS;3643.985;91.34856;0;40;1;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Hydrogen methanolation;SYN_METHANOLATION;2372.3331;67.186302;0;20;0.95;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Methane to methanol;METHANE_TO_METHANOL;1353.8958;59.094624;0;25;0.85;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Biomass methanolation;BIOMASS_TO_METHANOL ;3559.2412;54.3773;0;20;1;0;1;0;1000000000000000;METHANOL
Synthetic fuels;Synthetic fuels;Haber bosch (H2 to amonia);HABER_BOSCH ;1196.3005;23.344632;0;20;1;0;1;0;1000000000000000;AMMONIA
Synthetic fuels;Synthetic fuels;Amonia to H2;AMMONIA_TO_H2 ;962.1815;88.627839;0;25;0.86;0;1;0;1000000000000000;AMMONIA
Synthetic fuels;Synthetic fuels;Oil to HVC;OIL_TO_HVC ;557.8969;2.96037;0;15;1;0;1;0;1000000000000000;HVC
Synthetic fuels;Synthetic fuels;Gas to HVC;GAS_TO_HVC ;1126.5281;28.109418;0;25;1;0;1;0;1000000000000000;HVC
Synthetic fuels;Synthetic fuels;Biomass to HVC;BIOMASS_TO_HVC ;2461.8085;73.3044;0;20;1;0;1;0;1000000000000000;HVC
Synthetic fuels;Synthetic fuels;Methanol to HVC;METHANOL_TO_HVC ;984.7234;88.458675;0;20;1;0;1;0;1000000000000000;HVC
Storage;Electricity storage;Batteries;BATT_LI;426.544;0.6594;61.3;15;1;0;1;0;1000000000000000;
Storage;Electricity storage;Compressed air energy storage;CAES;54.893718;4.482846;0;50;1;0;1;0;0;
Storage;Electricity storage;Batteries of electric cars;BEV_BATT;0;0;0;1;1;0;1;0;1000000000000000;
Storage;Electricity storage;Batteries of plug-in hybrid cars;PHEV_BATT;0;0;0;1;1;0;1;0;1000000000000000;
Storage;Electricity storage;Hydro dam storage;DAM_STORAGE;0;0;0;40;1;0;1;7054.65;8974.35;
Storage;Electricity storage;Pumped hydro storage;PHS;129.662;0;8.33;50;1;0;1;0;91;
Storage;Thermal storage;Decentralised direct elec;TS_DEC_DIRECT_ELEC ;26.7932;0.1876;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised electrical heat pumps;TS_DEC_HP_ELEC ;26.7932;0.1876;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised thermal heat pumps gas;TS_DEC_THHP_GAS ;26.7932;0.1876;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised cogeneration gas;TS_DEC_COGEN_GAS ;26.7932;0.1876;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised cogenration oil;TS_DEC_COGEN_OIL ;26.7932;0.1876;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised fuel cell cogeneration gas;TS_DEC_ADVCOGEN_GAS ;26.7932;0.1876;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised fuel cell cogenration H2;TS_DEC_ADVCOGEN_H2 ;26.7932;0.1876;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised boiler gas;TS_DEC_BOILER_GAS ;26.7932;0.1876;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised boiler wood;TS_DEC_BOILER_WOOD ;26.7932;0.1876;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Coal stove;TS_COAL_STOVE;26.7932;0.1876;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised boiler oil;TS_DEC_BOILER_OIL ;26.7932;0.1876;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Centralised daily;TS_DHN_DAILY;4.2372;0.0121;0;40;1;0;1;0;1000000000000000;
Storage;Thermal storage;Centralised seasonal;TS_DHN_SEASONAL;0.7627;0;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Thermal storage industries;TS_HIGH_TEMP;39.5895;0.4237;0;25;1;0;1;0;1000000000000000;
Storage;Other storage;Gas storage;GAS_STORAGE ;0.0706;0;0;30;1;0;1;0;1000000000000000;
Storage;Other storage;Hydrogen storage;H2_STORAGE ;8.7427;0.5508;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;Diesel storage;DIESEL_STORAGE ;0.0141;0;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;Gasoline storage;GASOLINE_STORAGE ;0.0141;0;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;LFO storage;LFO_STORAGE ;0.0141;0;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;Ammonia storage;AMMONIA_STORAGE ;0.0141;0;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;Methanol storage;METHANOL_STORAGE ;0.0141;0;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;Parabolic trough storage;PT_STORAGE;52.102512;0.521589;0;25;1;0;1;0;1000000000000000;
Storage;Other storage;Solar tower storage;ST_STORAGE;26.92527;0.267843;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Space cooling storage;TS_COLD;35.3099;0.42291;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;CO2 storage;CO2_STORAGE;69.9137;0.6991;0;20;1;0;1;0;1000000000000000;
