Category;Subcategory;Technologies name;Technologies param;c_inv;c_maint;gwp_constr;lifetime;c_p;fmin_perc;fmax_perc;f_min;f_max;Comment
Electricity;Electricity;Hydro dam;HYDRO_DAM;4200.7;21;1692.88;40;1;0;1;15.677;19.943;
Electricity;Electricity;Hydro river;HYDRO_RIVER;5044.92;50.44;1262.82;40;1;0;1;12.826;16.317;
Electricity;Electricity;Tidal;TIDAL;2867;178;0;20;1;0;1;0;0;
Electricity;Electricity;Wave;WAVE;1909;42;0;20;1;0;0;0;0;
Electricity;Electricity;Geothermal power plant;GEOTHERMAL;7488;142.27;24929.09;30;0.86;0;1;1.2;4.2;
Heat;Heat high temperature;Cogeneration gas (industry);IND_COGEN_GAS;1408.03;92.61;1024.32;25;0.85;0;1;0;1000000000000000;
Heat;Heat high temperature;Cogeneration wood (industry);IND_COGEN_WOOD;1080.79;40.49;165.33;25;0.85;0;1;0;1000000000000000;
Heat;Heat high temperature;Cogeneration waste (industry);IND_COGEN_WASTE;2927.87;111.32;647.82;25;0.85;0;1;0;1000000000000000;
Heat;Heat high temperature;Boiler gas (industry);IND_BOILER_GAS;58.89;1.18;12.32;17;0.95;0;1;0;1000000000000000;
Heat;Heat high temperature;Boiler wood (industry);IND_BOILER_WOOD;115.18;2.3;28.87;17;0.9;0;1;0;1000000000000000;
Heat;Heat high temperature;Boiler oil (industry);IND_BOILER_OIL;54.86;1.18;12.32;17;0.95;0;1;0;1000000000000000;
Heat;Heat high temperature;Boiler coal (industry);IND_BOILER_COAL;115.18;2.3;48.18;17;0.9;0;1;0;1000000000000000;
Heat;Heat high temperature;Boiler waste (industry);IND_BOILER_WASTE;115.18;2.3;28.87;17;0.9;0;1;0;1000000000000000;
Heat;Heat high temperature;Electrical resistors (industry);IND_DIRECT_ELEC;332.34;1.51;1.47;15;0.95;0;1;0;1000000000000000;
Heat;Heat low temperature centralised;Heat pump (DHN);DHN_HP_ELEC;344.76;12;174.79;25;0.95;0;1;0;1000000000000000;
Heat;Heat low temperature centralised;Cogeneration gas (DHN);DHN_COGEN_GAS;1254.49;37.53;490.88;25;0.85;0;1;0;1000000000000000;
Heat;Heat low temperature centralised;Cogeneration wood (DHN);DHN_COGEN_WOOD;1080.79;40.49;165.33;25;0.85;0;1;0;1000000000000000;
Heat;Heat low temperature centralised;Cogeneration waste (DHN);DHN_COGEN_WASTE;2927.87;111.32;647.82;25;0.85;0;1;0;1000000000000000;
Heat;Heat low temperature centralised;Cogeneration wet biomass (DHN);DHN_COGEN_WET_BIOMASS;1374.44;228.7;1513;25;0.7455;0;1;0;1000000000000000;
Heat;Heat low temperature centralised;Cogeneration hydrolysis (DHN);DHN_COGEN_BIO_HYDROLYSIS;4536.9;221.69;988;15;0.8449;0;1;0;1000000000000000;
Heat;Heat low temperature centralised;Boiler gas (DHN);DHN_BOILER_GAS;58.89;1.18;12.32;17;0.95;0;1;0;1000000000000000;
Heat;Heat low temperature centralised;Boiler wood (DHN);DHN_BOILER_WOOD;115.18;2.3;28.87;17;0.9;0;1;0;1000000000000000;
Heat;Heat low temperature centralised;Boiler oil (DHN);DHN_BOILER_OIL;54.86;1.18;12.32;17;0.95;0;1;0;1000000000000000;
Heat;Heat low temperature centralised;Geothermal (DHN);DHN_DEEP_GEO;1500;57.04;808.76;30;0.85;0;1;0;30.8;
Heat;Heat low temperature centralised;Solar thermal (DHN);DHN_SOLAR;362;0.43;221.22;30;1;0;1;0;1000000000000000;
Heat;Heat low temperature decentralised;Electrical heat pump (decentralised);DEC_HP_ELEC;492.04;21.05;164.89;18;1;0;1;0;1000000000000000;
Heat;Heat low temperature decentralised;Thermal heat pump gas (decentralised);DEC_THHP_GAS;315.68;9.47;381.93;20;1;0;1;0;1000000000000000;
Heat;Heat low temperature decentralised;Cogeneration gas (decentralised);DEC_COGEN_GAS;1408.03;92.61;1024.32;20;1;0;1;0;1000000000000000;
Heat;Heat low temperature decentralised;Cogeneration oil (decentralised);DEC_COGEN_OIL;1305.56;81.96;1024.32;20;1;0;1;0;1000000000000000;
Heat;Heat low temperature decentralised;Advanced cogeneration (Fuel cell) gas (decentralised);DEC_ADVCOGEN_GAS;7242.28;144.85;2193.45;20;1;0;1;0;1000000000000000;
Heat;Heat low temperature decentralised;Advanced cogeneration (Fuel cell) gas (decentralised);DEC_ADVCOGEN_H2;7242.28;144.85;2193.45;20;1;0;1;0;1000000000000000;
Heat;Heat low temperature decentralised;Bioler gas (decentralised);DEC_BOILER_GAS;158.54;4.76;21.09;17;1;0;1;0;1000000000000000;
Heat;Heat low temperature decentralised;Boiler wood (decentralised);DEC_BOILER_WOOD;462.44;16.18;21.09;17;1;0;1;0;1000000000000000;
Heat;Heat low temperature decentralised;Coal stove;COAL_STOVE;462.44;16.18;21.09;17;1;0;1;0;1000000000000000;
Heat;Heat low temperature decentralised;Boiler oil (decentralised);DEC_BOILER_OIL;142.38;8.54;21.09;17;1;0;1;0;1000000000000000;
Heat;Heat low temperature decentralised;Solar thermal (decentralised);DEC_SOLAR;719.07;8.09;221.22;20;1;0;1;0;1000000000000000;
Heat;Heat low temperature decentralised;Direct electrical heaters (decentralised);DEC_DIRECT_ELEC;39.98;0.18;1.47;15;1;0;1;0;1000000000000000;
Cold;Space cooling;Electrical refrigeration cycle;DEC_ELEC_COLD;474.17;20.26;164.89;20;1;0;1;0;1000000000000000;
Cold;Space cooling;Thermal refrigeration cycle gas;DEC_THHP_GAS_COLD;304.24;9.14;381.93;20;1;0;1;0;1000000000000000;
Cold;Process cooling;Industrial electric cooling;IND_ELEC_COLD;754.29;9.86;174.79;20;0.95;0;1;0;1000000000000000;
Mobility;Passenger public;Tram or metro;TRAMWAY_TROLLEY;625;12.5;0;30;0.342465753;0;0;0;1000000000000000;
Mobility;Passenger public;Bus diesel;BUS_COACH_DIESEL;611.11;30.56;0;15;0.296803653;0;1;0;1000000000000000;
Mobility;Passenger public;Bus gasoline;BUS_COACH_GASOLINE;611.11;30.56;0;15;0.296803653;0;1;0;0;
Mobility;Passenger public;Bus diesel hybrid;BUS_COACH_HYDIESEL;833.33;33.33;0;15;0.296803653;0;0;0;1000000000000000;
Mobility;Passenger public;Bus gas;BUS_COACH_CNG_STOICH;611.11;30.56;0;15;0.296803653;0;0;0;1000000000000000;
Mobility;Passenger public;Bus fuel cell (H2);BUS_COACH_FC_HYBRIDH2;1041.67;31.25;0;15;0.296803653;0;0;0;1000000000000000;
Mobility;Passenger public;Train (passenger);TRAIN_PUB;1506.02;54.35;0;40;0.275072894;0;0.5;0;1000000000000000;
Mobility;Passenger private;Motorcycle;MOTORCYCLE;21.49;1.23;0;10;0.051369863;0;1;0;0;
Mobility;Passenger private;Car gasoline;CAR_GASOLINE;420.29;24;0;10;0.051369863;0;1;0;1000000000000000;
Mobility;Passenger private;Car diesel;CAR_DIESEL;434.45;24;0;10;0.051369863;0;1;0;1000000000000000;
Mobility;Passenger private;Car gas;CAR_NG;429.38;24;0;10;0.051369863;0;1;0;1000000000000000;
Mobility;Passenger private;Car methanol;CAR_METHANOL;420.29;24;0;10;0.051369863;0;1;0;1000000000000000;
Mobility;Passenger private;Car hybrid (gasoline);CAR_HEV;429.41;34;0;10;0.051369863;0;1;0;1000000000000000;
Mobility;Passenger private;Car plug-in hybrid;CAR_PHEV;456.37;34;0;10;0.051369863;0;1;0;1000000000000000;
Mobility;Passenger private;Electrical motorcycle;MOTORCYCLE_ELECTRIC;34.807;0.8;0;10;0.051369863;0;1;0;0;
Mobility;Passenger private;Car electric;CAR_BEV;433.83;10;0;10;0.051369863;0;1;0;1000000000000000;
Mobility;Passenger private;Car fuel cell (H2);CAR_FUEL_CELL;672.41;10;0;10;0.051369863;0;1;0;1000000000000000;
Mobility;Freight;Train (freight);TRAIN_FREIGHT;104.42;2.09;0;40;0.342465753;0;1;0;1000000000000000;
Mobility;Freight;Boat diesel;BOAT_FREIGHT_DIESEL;76.39;3.82;0;40;0.114155251;0;0;0;1000000000000000;
Mobility;Freight;Boat gas;BOAT_FREIGHT_NG;76.39;3.82;0;40;0.114155251;0;0;0;1000000000000000;
Mobility;Freight;Boat methanol;BOAT_FREIGHT_METHANOL ;76.39;3.82;0;40;0.114155251;0;0;0;1000000000000000;
Mobility;Freight;Trucks diesel;TRUCK_DIESEL;371.11;18.56;0;15;0.092592593;0;1;0;1000000000000000;
Mobility;Freight;Truck gasoline;TRUCK_GASOLINE;371.11;18.56;0;15;0.092592593;0;1;0;0;
Mobility;Freight;Truck methanol;TRUCK_METHANOL ;371.11;18.56;0;15;0.092592593;0;1;0;1000000000000000;
Mobility;Freight;Truck fuel cell (hydrogen);TRUCK_FUEL_CELL;402.22;12.07;0;15;0.092592593;0;1;0;1000000000000000;
Mobility;Freight;Truck electric;TRUCK_ELEC;771.11;23.13;0;15;0.092592593;0;1;0;1000000000000000;
Mobility;Freight;Truck gas;TRUCK_NG;371.11;18.56;0;15;0.092592593;0;1;0;1000000000000000;
Infrastructure;Infrastructure;Efficiency mesures in energy system;EFFICIENCY;0;0;0;1;1;0;1;0;1000000000000000;
Infrastructure;Infrastructure;cost for transportation and distribution of hydrogen;H2_INFRASTRUCTURE;2225;0;0;60;1;0;1;0;1000000000000000;
Infrastructure;Infrastructure;Charging stations for electrical vehicles;CHARGING_STATION;86.766;0;0;10;1;0;1;0;1000000000000000;
Infrastructure;Infrastructure;Distric heating network;DHN;825.88;0;0;60;1;0;1;0;1000000000000000;
Infrastructure;Infrastructure;Electrical grid cost;GRID ;74919.06;0;0;80;1;0;1;0;1000000000000000;
Infrastructure;Infrastructure;Cost for increasing the import capacity of the electrical grid;HVAC_LINE;1706;34.12;0;40;1;0;1;0;9;
Electricity;Electricity;Parabolic trough collectors;PT_COLLECTOR;4504.71;62.65;0;25;1;0;1;0;1000000000000000;
Electricity;Electricity;Solar tower collectors;ST_COLLECTOR;5517.02;63;0;25;1;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Electrolysers;H2_ELECTROLYSIS;696.2;19.15;0;15;0.9;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Steam methane reforming;SMR ;681.24;64.43;0;25;0.85484;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Biomass to hydrogen;H2_BIOMASS;2525.39;195.7;0;25;0.86;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Wood gasification;GASIFICATION_SNG;2525;139.94;0;25;0.8449;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Hydrogen methanation;SYN_METHANATION;262.2;66.99;0;40;1;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Biomass methanation;BIOMETHANATION;986.05;13.66;0;20;0.85;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Biomass hydrolysis;BIO_HYDROLYSIS;1591.91;108.54;0;15;0.8449;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Wood pyrolysis to LFO;PYROLYSIS_TO_LFO ;1344.22;61.1;0;25;0.8449;0;1;0;1000000000000000;OIL
Synthetic fuels;Synthetic fuels;Wood pyrolysis to gasoline and diesel;PYROLYSIS_TO_FUELS;1365;38;0;25;0.8449;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Carbon capture atmospheric;ATM_CCS;5160;129.6;0;40;1;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Carbon capture from industry;INDUSTRY_CCS;2580;64.8;0;40;1;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Hydrogen methanolation;SYN_METHANOLATION;1679.65;47.66;0;20;0.95;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Methane to methanol;METHANE_TO_METHANOL;958.58;41.92;0;25;0.85;0;1;0;1000000000000000;
Synthetic fuels;Synthetic fuels;Biomass methanolation;BIOMASS_TO_METHANOL ;2520;94.25;0;20;1;0;1;0;1000000000000000;METHANOL
Synthetic fuels;Synthetic fuels;Haber bosch (H2 to amonia);HABER_BOSCH ;847;16.56;0;20;1;0;1;0;1000000000000000;AMMONIA
Synthetic fuels;Synthetic fuels;Amonia to H2;AMMONIA_TO_H2 ;681.24;62.87;0;25;0.86;0;1;0;1000000000000000;AMMONIA
Synthetic fuels;Synthetic fuels;Oil to HVC;OIL_TO_HVC ;395;2.1;0;15;1;0;1;0;1000000000000000;HVC
Synthetic fuels;Synthetic fuels;Gas to HVC;GAS_TO_HVC ;797.6;19.94;0;25;1;0;1;0;1000000000000000;HVC
Synthetic fuels;Synthetic fuels;Biomass to HVC;BIOMASS_TO_HVC ;1743;52;0;20;1;0;1;0;1000000000000000;HVC
Synthetic fuels;Synthetic fuels;Methanol to HVC;METHANOL_TO_HVC ;697.2;62.75;0;20;1;0;1;0;1000000000000000;HVC
Storage;Electricity storage;Batteries;BATT_LI;302;0.62;61.3;15;1;0;1;0;1000000000000000;
Storage;Electricity storage;Compressed air energy storage;CAES;38.94;3.18;0;50;1;0;1;0;0;
Storage;Electricity storage;Batteries of electric cars;BEV_BATT;0;0;0;1;1;0;1;0;1000000000000000;
Storage;Electricity storage;Batteries of plug-in hybrid cars;PHEV_BATT;0;0;0;1;1;0;1;0;1000000000000000;
Storage;Electricity storage;Hydro dam storage;DAM_STORAGE;0;0;0;40;1;0;1;7054.65;8974.35;
Storage;Electricity storage;Pumped hydro storage;PHS;58.8;0;8.33;50;1;0;1;0;91;
Storage;Thermal storage;Decentralised direct elec;TS_DEC_DIRECT_ELEC ;18.97;0.13;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised electrical heat pumps;TS_DEC_HP_ELEC ;18.97;0.13;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised thermal heat pumps gas;TS_DEC_THHP_GAS ;18.97;0.13;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised cogeneration gas;TS_DEC_COGEN_GAS ;18.97;0.13;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised cogenration oil;TS_DEC_COGEN_OIL ;18.97;0.13;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised fuel cell cogeneration gas;TS_DEC_ADVCOGEN_GAS ;18.97;0.13;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised fuel cell cogenration H2;TS_DEC_ADVCOGEN_H2 ;18.97;0.13;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised boiler gas;TS_DEC_BOILER_GAS ;18.97;0.13;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised boiler wood;TS_DEC_BOILER_WOOD ;18.97;0.13;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Coal stove;TS_COAL_STOVE;18.97;0.13;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Decentralised boiler oil;TS_DEC_BOILER_OIL ;18.97;0.13;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Centralised daily;TS_DHN_DAILY;3;0.01;0;40;1;0;1;0;1000000000000000;
Storage;Thermal storage;Centralised seasonal;TS_DHN_SEASONAL;0.54;0;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Thermal storage industries;TS_HIGH_TEMP;28.03;0.28;0;25;1;0;1;0;1000000000000000;
Storage;Other storage;Gas storage;GAS_STORAGE ;0.05;0;0;30;1;0;1;0;1000000000000000;
Storage;Other storage;Hydrogen storage;H2_STORAGE ;6.19;0.03;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;Diesel storage;DIESEL_STORAGE ;0.01;0;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;Gasoline storage;GASOLINE_STORAGE ;0.01;0;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;LFO storage;LFO_STORAGE ;0.01;0;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;Ammonia storage;AMMONIA_STORAGE ;0.01;0;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;Methanol storage;METHANOL_STORAGE ;0.01;0;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;Parabolic trough storage;PT_STORAGE;36.96;0.37;0;25;1;0;1;0;1000000000000000;
Storage;Other storage;Solar tower storage;ST_STORAGE;19.1;0.19;0;25;1;0;1;0;1000000000000000;
Storage;Thermal storage;Space cooling storage;TS_COLD;25;0.3;0;20;1;0;1;0;1000000000000000;
Storage;Other storage;CO2 storage;CO2_STORAGE;49.5;0.5;0;20;1;0;1;0;1000000000000000;
